"","pond","year","doy","chl_rfu","chl_ugl","pc_rfu","pc_ugl","do_sat","do_mgl","pH","temp_C","stormnum","t0","timesincestormstart","risestarttime","riseendtime","risetime","riseoverdoy","pre_chl_rfu","pre_chl_ugl","pre_pc_rfu","pre_pc_ugl"
"219","Strickers",2024,173,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667,141.466666666667,11.531,9.73933333333333,25.7116333333333,16,164,9,2024-06-12 17:25:00,2024-06-13 07:00:00,13.5833333333333,166,28.2753333333333,114.156333333333,6.84466666666667,6.815
"220","Strickers",2024,173,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667,141.466666666667,11.531,9.73933333333333,25.7116333333333,17,173,0,2024-06-21 14:30:00,2024-06-22 22:00:00,31.5,175,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667
"221","Strickers",2024,174,32.1723333333333,128.526666666667,14.201,14.2496666666667,124.08,9.915,9.557,26.7877333333333,17,173,1,2024-06-21 14:30:00,2024-06-22 22:00:00,31.5,175,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667
"222","Strickers",2024,175,24.5473333333333,98.0493333333333,12.1153333333333,12.1596666666667,95.55,7.84666666666667,9.084,25.2936666666667,17,173,2,2024-06-21 14:30:00,2024-06-22 22:00:00,31.5,175,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667
"223","Strickers",2024,176,18.804,75.0853333333333,11.713,11.7563333333333,140.556666666667,11.5976666666667,9.65133333333333,25.0457666666667,17,173,3,2024-06-21 14:30:00,2024-06-22 22:00:00,31.5,175,29.8103333333333,119.080666666667,13.5313333333333,13.5776666666667
"224","Strickers",2024,176,18.804,75.0853333333333,11.713,11.7563333333333,140.556666666667,11.5976666666667,9.65133333333333,25.0457666666667,18,176,0,2024-06-24 19:05:00,2024-06-24 22:00:00,2.91666666666667,177,18.804,75.0853333333333,11.713,11.7563333333333
"225","Strickers",2024,177,17.344,69.2486666666667,11.1216666666667,11.1623333333333,114.766666666667,9.33933333333333,9.66233333333333,25.8013333333333,18,176,1,2024-06-24 19:05:00,2024-06-24 22:00:00,2.91666666666667,177,18.804,75.0853333333333,11.713,11.7563333333333
"226","Strickers",2024,178,14.226,56.7853333333333,11.859,11.9023333333333,143.083333333333,11.387,9.75833333333333,27.0562666666667,18,176,2,2024-06-24 19:05:00,2024-06-24 22:00:00,2.91666666666667,177,18.804,75.0853333333333,11.713,11.7563333333333
"227","Strickers",2024,179,15.6923333333333,62.647,11.951,11.994,150.363333333333,12.081,9.94866666666667,26.4932,18,176,3,2024-06-24 19:05:00,2024-06-24 22:00:00,2.91666666666667,177,18.804,75.0853333333333,11.713,11.7563333333333
"228","Strickers",2024,180,15.124,60.3766666666667,11.1226666666667,11.1633333333333,122.543333333333,10.1366666666667,9.693,24.9104,18,176,4,2024-06-24 19:05:00,2024-06-24 22:00:00,2.91666666666667,177,18.804,75.0853333333333,11.713,11.7563333333333
"229","Strickers",2024,180,15.124,60.3766666666667,11.1226666666667,11.1633333333333,122.543333333333,10.1366666666667,9.693,24.9104,19,180,0,2024-06-28 21:40:00,2024-06-29 01:55:00,4.25,182,15.124,60.3766666666667,11.1226666666667,11.1633333333333
"230","Strickers",2024,181,15.6076666666667,62.3073333333333,10.977,11.0176666666667,100.57,8.65866666666667,9.36433333333333,22.7898,19,180,1,2024-06-28 21:40:00,2024-06-29 01:55:00,4.25,182,15.124,60.3766666666667,11.1226666666667,11.1633333333333
"231","Strickers",2024,182,15.3523333333333,61.2876666666667,10.166,10.2056666666667,129.033333333333,10.8113333333333,9.66766666666667,24.2098666666667,19,180,2,2024-06-28 21:40:00,2024-06-29 01:55:00,4.25,182,15.124,60.3766666666667,11.1226666666667,11.1633333333333
"232","Strickers",2024,183,10.864,43.3433333333333,8.95833333333333,8.99466666666667,181.756666666667,15.31,10.168,23.9199333333333,19,180,3,2024-06-28 21:40:00,2024-06-29 01:55:00,4.25,182,15.124,60.3766666666667,11.1226666666667,11.1633333333333
"233","Strickers",2024,183,10.864,43.3433333333333,8.95833333333333,8.99466666666667,181.756666666667,15.31,10.168,23.9199333333333,20,183,0,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"234","Strickers",2024,184,17.5446666666667,70.0513333333333,9.80066666666667,9.83966666666667,149.333333333333,12.665,9.99766666666667,23.5588666666667,20,183,1,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"235","Strickers",2024,185,14.3116666666667,57.126,7.91533333333333,7.95066666666667,96.8666666666667,8.578,9.13266666666667,21.3349666666667,20,183,2,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"236","Strickers",2024,186,9.264,36.945,5.79766666666667,5.82766666666667,177.733333333333,14.9793333333333,9.984,23.934,20,183,3,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"237","Strickers",2024,187,6.682,26.624,4.97966666666667,5.008,133.613333333333,11.2476666666667,9.61366666666667,23.9893333333333,20,183,4,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"238","Strickers",2024,188,9.46133333333333,37.734,6.145,6.176,135.823333333333,11.3756666666667,9.508,24.2469,20,183,5,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"239","Strickers",2024,189,10.425,41.5833333333333,7.01533333333333,7.04833333333333,178.48,14.6603333333333,9.78633333333333,25.3163333333333,20,183,6,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"240","Strickers",2024,190,11.7673333333333,46.9563333333333,7.27766666666667,7.31166666666667,171.883333333333,13.9563333333333,9.73666666666667,25.9365666666667,20,183,7,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"241","Strickers",2024,191,12.724,50.7806666666667,8.613,8.651,213.846666666667,17.072,10.0443333333333,26.8685333333333,20,183,8,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"242","Strickers",2024,192,20.3666666666667,81.3303333333333,9.92133333333333,9.95966666666667,167.383333333333,13.3443333333333,9.73233333333333,26.959,20,183,9,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"243","Strickers",2024,193,27.8243333333333,111.145,11.743,11.786,154.426666666667,12.251,9.64966666666667,27.2323,20,183,10,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"244","Strickers",2024,194,30.553,122.053,13.5636666666667,13.61,128.136666666667,10.117,9.13766666666667,27.4958333333333,20,183,11,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"245","Strickers",2024,195,27.073,108.138333333333,13.474,13.5213333333333,148.373333333333,11.6176666666667,9.471,27.9814333333333,20,183,12,2024-07-02 02:15:00,2024-07-02 22:30:00,20.25,185,10.864,43.3433333333333,8.95833333333333,8.99466666666667
"246","Strickers",2024,195,27.073,108.138333333333,13.474,13.5213333333333,148.373333333333,11.6176666666667,9.471,27.9814333333333,21,195,0,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"247","Strickers",2024,196,27.824,111.138333333333,10.17,10.2103333333333,86.32,7.00333333333333,9.286,25.9811666666667,21,195,1,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"248","Strickers",2024,197,15.194,60.653,7.70966666666667,7.74533333333333,122.696666666667,9.86833333333333,9.65733333333333,26.4622333333333,21,195,2,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"249","Strickers",2024,198,9.724,38.7883333333333,6.606,6.638,144.48,11.4103333333333,9.80066666666667,27.4599,21,195,3,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"250","Strickers",2024,199,12.215,48.7473333333333,6.96366666666667,6.99733333333333,144.15,11.3476666666667,9.652,27.6197333333333,21,195,4,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"251","Strickers",2024,200,21.9846666666667,87.797,9.232,9.27033333333333,150.246666666667,12.2363333333333,9.81866666666667,25.7583333333333,21,195,5,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"252","Strickers",2024,201,20.2593333333333,80.9046666666667,9.06366666666667,9.10133333333333,162.306666666667,13.3076666666667,9.847,25.3616666666667,21,195,6,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"253","Strickers",2024,202,16.6266666666667,66.382,8.38566666666667,8.422,185.803333333333,15.1563333333333,10.0446666666667,25.6768333333333,21,195,7,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"254","Strickers",2024,203,29.4213333333333,117.529,10.5273333333333,10.568,154.16,12.5463333333333,9.67866666666667,25.8094666666667,21,195,8,2024-07-13 19:55:00,2024-07-14 20:10:00,24.25,197,27.073,108.138333333333,13.474,13.5213333333333
"255","Strickers",2024,203,29.4213333333333,117.529,10.5273333333333,10.568,154.16,12.5463333333333,9.67866666666667,25.8094666666667,22,203,0,2024-07-21 17:10:00,2024-07-21 20:15:00,3.08333333333333,204,29.4213333333333,117.529,10.5273333333333,10.568
"256","Strickers",2024,204,25.2233333333333,100.746666666667,9.55733333333333,9.59466666666667,110.946666666667,9.10366666666667,9.496,25.3361666666667,22,203,1,2024-07-21 17:10:00,2024-07-21 20:15:00,3.08333333333333,204,29.4213333333333,117.529,10.5273333333333,10.568
"257","Strickers",2024,205,26.7933333333333,107.022333333333,8.934,8.971,123.11,10.0226666666667,9.42333333333333,25.7905666666667,22,203,2,2024-07-21 17:10:00,2024-07-21 20:15:00,3.08333333333333,204,29.4213333333333,117.529,10.5273333333333,10.568
"258","Strickers",2024,205,26.7933333333333,107.022333333333,8.934,8.971,123.11,10.0226666666667,9.42333333333333,25.7905666666667,23,205,0,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"259","Strickers",2024,206,30.4203333333333,121.523666666667,9.23633333333333,9.27433333333333,126.786666666667,10.3576666666667,9.45966666666667,25.5827666666667,23,205,1,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"260","Strickers",2024,207,30.1913333333333,120.606333333333,10.3856666666667,10.426,170.143333333333,14.169,9.88333333333333,24.5553,23,205,2,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"261","Strickers",2024,208,32.791,130.995,9.63,9.669,169.476666666667,14.148,9.783,24.4418,23,205,3,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"262","Strickers",2024,209,46.7546666666667,189.295333333333,12.5773333333333,12.538,169.793333333333,13.8926666666667,9.92333333333333,25.5026,23,205,4,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"263","Strickers",2024,210,57.1516666666667,231.385666666667,14.6766666666667,14.6306666666667,165.166666666667,13.2703333333333,9.96666666666667,26.5116666666667,23,205,5,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"264","Strickers",2024,211,56.2113333333333,227.578,14.7476666666667,14.7,158.68,12.7163333333333,9.92933333333333,26.6749666666667,23,205,6,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"265","Strickers",2024,212,52.536,212.701666666667,15.695,15.6453333333333,144.653333333333,11.725,9.793,26.0468,23,205,7,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"266","Strickers",2024,213,57.836,234.156,16.8146666666667,16.7606666666667,118.86,9.561,9.27266666666667,26.4739,23,205,8,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"267","Strickers",2024,214,78.0226666666667,315.887,20.5953333333333,20.53,120.61,9.456,9.04433333333333,27.9028,23,205,9,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"268","Strickers",2024,215,50.8023333333333,205.684666666667,14.8696666666667,14.8226666666667,171.92,13.369,9.933,28.3411666666667,23,205,10,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"269","Strickers",2024,216,47.683,193.05,15.3773333333333,15.328,172.156666666667,13.327,9.96466666666667,28.6094,23,205,11,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"270","Strickers",2024,217,50.462,204.299666666667,17.156,17.1013333333333,137.083333333333,10.5713333333333,9.704,28.8451333333333,23,205,12,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"271","Strickers",2024,218,78.867,319.306,22.732,22.6583333333333,116.546666666667,9.03666666666667,9.439,28.5275666666667,23,205,13,2024-07-23 07:10:00,2024-07-24 00:00:00,16.8333333333333,207,26.7933333333333,107.022333333333,8.934,8.971
"272","Strickers",2024,218,78.867,319.306,22.732,22.6583333333333,116.546666666667,9.03666666666667,9.439,28.5275666666667,24,218,0,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"273","Strickers",2024,219,58.798,238.052666666667,17.9846666666667,17.9273333333333,113.19,9.355,9.70466666666667,24.7872333333333,24,218,1,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"274","Strickers",2024,220,42.5063333333333,172.089,16.6583333333333,16.6046666666667,148.623333333333,12.9206666666667,10.0643333333333,22.2841333333333,24,218,2,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"275","Strickers",2024,221,38.881,157.416666666667,16.0646666666667,16.014,150.686666666667,12.975,9.88666666666667,22.8105666666667,24,218,3,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"276","Strickers",2024,222,39.7123333333333,160.781666666667,13.919,13.8756666666667,183.28,15.7846666666667,10.3346666666667,22.772,24,218,4,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"277","Strickers",2024,223,44.6373333333333,180.72,13.522,13.479,173.723333333333,15.4933333333333,10.4623333333333,20.9548666666667,24,218,5,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"278","Strickers",2024,224,42.489,172.024666666667,12.6396666666667,12.6003333333333,164.046666666667,14.3853333333333,10.433,21.8227,24,218,6,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"279","Strickers",2024,225,37.9336666666667,153.578666666667,11.8996666666667,11.8623333333333,160.873333333333,13.7503333333333,10.3436666666667,23.1674666666667,24,218,7,2024-08-06 00:00:00,2024-08-06 04:00:00,4,220,78.867,319.306,22.732,22.6583333333333
"280","Strickers",2024,251,47.923,194.024666666667,19.284,19.2223333333333,160.62,14.542,10.2056666666667,20.1697666666667,25,242,9,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"281","Strickers",2024,252,48.98,198.302,18.8983333333333,18.8383333333333,162.093333333333,15.0256666666667,10.244,19.0114666666667,25,242,10,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"282","Strickers",2024,253,45.0336666666667,182.33,17.4596666666667,17.4026666666667,160.746666666667,14.7676666666667,10.2763333333333,19.4525,25,242,11,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"283","Strickers",2024,254,39.3293333333333,159.226,17.47,17.4146666666667,181.596666666667,16.1203333333333,10.3463333333333,21.1950666666667,25,242,12,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"284","Strickers",2024,255,42.207,170.878333333333,19.2726666666667,19.2116666666667,162.723333333333,14.5173333333333,10.2293333333333,20.9205,25,242,13,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"285","Strickers",2024,256,42.379,171.574,20.791,20.724,157.67,13.8186666666667,10.177,21.8679666666667,25,242,14,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"286","Strickers",2024,257,44.508,180.190333333333,22.1626666666667,22.0913333333333,159.45,13.732,10.148,22.7669333333333,25,242,15,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"287","Strickers",2024,258,48.329,195.664666666667,24.9866666666667,24.9056666666667,151.346666666667,12.885,10.118,23.3756,25,242,16,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"288","Strickers",2024,259,50.3903333333333,204.012333333333,25.747,25.664,114.2,9.67533333333333,9.64533333333333,23.6461333333333,25,242,17,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"289","Strickers",2024,260,43.087,174.442,25.2973333333333,25.217,127.273333333333,10.6513333333333,9.82566666666667,24.2918666666667,25,242,18,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"290","Strickers",2024,261,49.979,202.345666666667,25.947,25.8643333333333,119.21,10.0976666666667,9.59066666666667,23.6642666666667,25,242,19,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"291","Strickers",2024,262,42.4723333333333,171.95,23.1746666666667,23.0993333333333,130.62,11.1276666666667,9.79533333333333,23.3500666666667,25,242,20,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"292","Strickers",2024,263,50.9043333333333,206.091333333333,22.7423333333333,22.669,115.53,9.96733333333333,9.28166666666667,22.7382333333333,25,242,21,2024-08-30 00:50:00,2024-08-30 06:00:00,5.16666666666667,244,NA,NA,NA,NA
"293","Strickers",2024,263,50.9043333333333,206.091333333333,22.7423333333333,22.669,115.53,9.96733333333333,9.28166666666667,22.7382333333333,26,263,0,2024-09-19 23:15:00,2024-09-20 03:30:00,4.25,265,50.9043333333333,206.091333333333,22.7423333333333,22.669
"294","Strickers",2024,264,45.6963333333333,187.080333333333,19.2526666666667,18.5453333333333,139.406666666667,11.9036666666667,9.83933333333333,23.1834,26,263,1,2024-09-19 23:15:00,2024-09-20 03:30:00,4.25,265,50.9043333333333,206.091333333333,22.7423333333333,22.669
"295","Strickers",2024,265,43.3176666666667,177.328666666667,16.701,16.061,141.62,12.0143333333333,9.78066666666667,23.5478,26,263,2,2024-09-19 23:15:00,2024-09-20 03:30:00,4.25,265,50.9043333333333,206.091333333333,22.7423333333333,22.669
"296","Strickers",2024,265,43.3176666666667,177.328666666667,16.701,16.061,141.62,12.0143333333333,9.78066666666667,23.5478,27,265,0,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"297","Strickers",2024,266,45.1206666666667,184.723,14.2313333333333,13.6553333333333,93.8133333333333,8.13533333333333,9.34733333333333,22.4104666666667,27,265,1,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"298","Strickers",2024,267,21.0686666666667,86.151,5.71366666666667,5.36233333333333,81.95,7.50966666666667,7.604,19.5935333333333,27,265,2,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"299","Strickers",2024,268,12.2163333333333,49.869,2.89566666666667,2.619,111.436666666667,10.192,8.91166666666667,19.6830666666667,27,265,3,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"300","Strickers",2024,269,18.7246666666667,76.544,3.16,2.878,124.073333333333,11.3816666666667,9.16433333333333,19.5424333333333,27,265,4,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"301","Strickers",2024,270,16.343,66.78,2.74133333333333,2.469,150.27,13.6286666666667,9.41366666666667,20.1081333333333,27,265,5,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"302","Strickers",2024,271,11.3203333333333,46.194,1.843,1.59433333333333,193.14,17.3266666666667,9.86366666666667,20.6623,27,265,6,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"303","Strickers",2024,272,38.061,155.786333333333,6.34533333333333,5.97733333333333,179.83,16.2063333333333,9.79766666666667,20.4276333333333,27,265,7,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"304","Strickers",2024,273,36.2,148.158,6.17233333333333,5.80933333333333,188.37,16.9483333333333,10.0803333333333,20.5148333333333,27,265,8,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"305","Strickers",2024,274,56.0323333333333,229.437666666667,10.09,9.62366666666667,193.313333333333,17.17,10.0763333333333,21.1787333333333,27,265,9,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"306","Strickers",2024,275,41.3363333333333,169.210666666667,7.22633333333333,6.83533333333333,223.56,19.712,10.2813333333333,21.5478333333333,27,265,10,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"307","Strickers",2024,276,46.9086666666667,192.05,9.568,9.11566666666667,167.59,15.767,10.3586666666667,18.276,27,265,11,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"308","Strickers",2024,277,48.1346666666667,197.070333333333,9.47866666666667,9.02933333333333,160.246666666667,15.5953333333333,10.4416666666667,16.6341,27,265,12,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"309","Strickers",2024,278,34.4333333333333,140.920333333333,7.13166666666667,6.74266666666667,185.466666666667,17.6423333333333,10.5426666666667,17.7464,27,265,13,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"310","Strickers",2024,279,37.4973333333333,153.476,8.52833333333333,8.104,175.02,16.844,10.4653333333333,17.1719,27,265,14,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"311","Strickers",2024,280,60.4353333333333,247.479,12.5513333333333,12.02,139.663333333333,13.0003333333333,10.305,18.7993666666667,27,265,15,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"312","Strickers",2024,281,62.9136666666667,257.644,14.1806666666667,13.6073333333333,138.75,13.5436666666667,10.4496666666667,16.5059666666667,27,265,16,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"313","Strickers",2024,282,38.429,157.294,10.8946666666667,10.408,156.29,15.626,10.5676666666667,15.374,27,265,17,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"314","Strickers",2024,283,36.584,149.733333333333,11.0713333333333,10.5793333333333,163.02,16.2013333333333,10.5103333333333,15.6585333333333,27,265,18,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"315","Strickers",2024,284,33.5626666666667,137.353,10.195,9.72533333333333,166.206666666667,16.4506666666667,10.5003333333333,15.8495666666667,27,265,19,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"316","Strickers",2024,285,34.4703333333333,141.075,10.093,9.627,177.35,17.3683333333333,10.509,16.3548,27,265,20,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"317","Strickers",2024,286,45.2196666666667,185.123333333333,11.4243333333333,10.924,160.49,15.461,10.2826666666667,17.1419666666667,27,265,21,2024-09-21 15:00:00,2024-09-22 11:15:00,20.25,267,43.3176666666667,177.328666666667,16.701,16.061
"318","Strickers",2024,304,45.984,188.256333333333,12.754,12.216,117.273333333333,11.4633333333333,9.933,16.4431666666667,28,304,0,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"319","Strickers",2024,305,25.8036666666667,105.550333333333,7.216,6.826,88.7966666666667,8.43433333333333,8.968,17.8313666666667,28,304,1,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"320","Strickers",2024,306,35.851,146.731,10.84,10.3526666666667,80.1333333333333,8.36066666666667,7.96433333333333,13.4214,28,304,2,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"321","Strickers",2024,307,27.085,110.805666666667,9.535,9.085,85.27,9.32,8.326,11.37,28,304,3,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"322","Strickers",2024,308,26.8196666666667,109.715333333333,8.88933333333333,8.455,96.7466666666667,10.674,9.00966666666667,10.9684333333333,28,304,4,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"323","Strickers",2024,309,22.6243333333333,92.5223333333333,7.06833333333333,6.68133333333333,83.6833333333333,9.22766666666667,7.308,10.9989333333333,28,304,5,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"324","Strickers",2024,310,14.542,59.4006666666667,6.38733333333333,6.02,85.62,9.04033333333333,7.32466666666667,12.8862,28,304,6,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"325","Strickers",2024,311,19.7973333333333,80.9316666666667,6.54066666666667,6.16866666666667,87.54,9.107,7.283,13.5648333333333,28,304,7,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"326","Strickers",2024,312,19.333,79.0326666666667,7.08833333333333,6.70133333333333,83.1233333333333,8.99766666666667,7.27566666666667,11.8007666666667,28,304,8,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
"327","Strickers",2024,313,23.8363333333333,97.4906666666667,7.704,7.30166666666667,96.4833333333333,10.6546666666667,7.809,10.9179666666667,28,304,9,2024-10-30 17:30:00,2024-10-31 02:30:00,9,306,45.984,188.256333333333,12.754,12.216
