"pond","year","doy","chl_rfu","chl_ugl","pc_rfu","pc_ugl","do_sat","do_mgl","pH","temp_C"
"Strickers",2024,255,42.207,170.878333333333,19.2726666666667,19.2116666666667,162.723333333333,14.5173333333333,10.2293333333333,20.9205
"Strickers",2024,256,42.379,171.574,20.791,20.724,157.67,13.8186666666667,10.177,21.8679666666667
"Strickers",2024,257,44.508,180.190333333333,22.1626666666667,22.0913333333333,159.45,13.732,10.148,22.7669333333333
"Strickers",2024,258,48.329,195.664666666667,24.9866666666667,24.9056666666667,151.346666666667,12.885,10.118,23.3756
"Strickers",2024,259,50.3903333333333,204.012333333333,25.747,25.664,114.2,9.67533333333333,9.64533333333333,23.6461333333333
"Strickers",2024,260,43.087,174.442,25.2973333333333,25.217,127.273333333333,10.6513333333333,9.82566666666667,24.2918666666667
"Strickers",2024,261,49.979,202.345666666667,25.947,25.8643333333333,119.21,10.0976666666667,9.59066666666667,23.6642666666667
"Strickers",2024,262,42.4723333333333,171.95,23.1746666666667,23.0993333333333,130.62,11.1276666666667,9.79533333333333,23.3500666666667
"Strickers",2024,263,50.9043333333333,206.091333333333,22.7423333333333,22.669,115.53,9.96733333333333,9.28166666666667,22.7382333333333
"Strickers",2024,264,45.6963333333333,187.080333333333,19.2526666666667,18.5453333333333,139.406666666667,11.9036666666667,9.83933333333333,23.1834
"Strickers",2024,265,43.3176666666667,177.328666666667,16.701,16.061,141.62,12.0143333333333,9.78066666666667,23.5478
"Strickers",2024,266,45.1206666666667,184.723,14.2313333333333,13.6553333333333,93.8133333333333,8.13533333333333,9.34733333333333,22.4104666666667
"Strickers",2024,267,21.0686666666667,86.151,5.71366666666667,5.36233333333333,81.95,7.50966666666667,7.604,19.5935333333333
"Strickers",2024,268,12.2163333333333,49.869,2.89566666666667,2.619,111.436666666667,10.192,8.91166666666667,19.6830666666667
"Strickers",2024,269,18.7246666666667,76.544,3.16,2.878,124.073333333333,11.3816666666667,9.16433333333333,19.5424333333333
"Strickers",2024,270,16.343,66.78,2.74133333333333,2.469,150.27,13.6286666666667,9.41366666666667,20.1081333333333
"Strickers",2024,271,11.3203333333333,46.194,1.843,1.59433333333333,193.14,17.3266666666667,9.86366666666667,20.6623
"Strickers",2024,272,38.061,155.786333333333,6.34533333333333,5.97733333333333,179.83,16.2063333333333,9.79766666666667,20.4276333333333
"Strickers",2024,273,36.2,148.158,6.17233333333333,5.80933333333333,188.37,16.9483333333333,10.0803333333333,20.5148333333333
"Strickers",2024,274,56.0323333333333,229.437666666667,10.09,9.62366666666667,193.313333333333,17.17,10.0763333333333,21.1787333333333
"Strickers",2024,275,41.3363333333333,169.210666666667,7.22633333333333,6.83533333333333,223.56,19.712,10.2813333333333,21.5478333333333
"Strickers",2024,276,46.9086666666667,192.05,9.568,9.11566666666667,167.59,15.767,10.3586666666667,18.276
"Strickers",2024,277,48.1346666666667,197.070333333333,9.47866666666667,9.02933333333333,160.246666666667,15.5953333333333,10.4416666666667,16.6341
"Strickers",2024,278,34.4333333333333,140.920333333333,7.13166666666667,6.74266666666667,185.466666666667,17.6423333333333,10.5426666666667,17.7464
"Strickers",2024,279,37.4973333333333,153.476,8.52833333333333,8.104,175.02,16.844,10.4653333333333,17.1719
"Strickers",2024,280,60.4353333333333,247.479,12.5513333333333,12.02,139.663333333333,13.0003333333333,10.305,18.7993666666667
"Strickers",2024,281,62.9136666666667,257.644,14.1806666666667,13.6073333333333,138.75,13.5436666666667,10.4496666666667,16.5059666666667
"Strickers",2024,282,38.429,157.294,10.8946666666667,10.408,156.29,15.626,10.5676666666667,15.374
"Strickers",2024,283,36.584,149.733333333333,11.0713333333333,10.5793333333333,163.02,16.2013333333333,10.5103333333333,15.6585333333333
"Strickers",2024,284,33.5626666666667,137.353,10.195,9.72533333333333,166.206666666667,16.4506666666667,10.5003333333333,15.8495666666667
"Strickers",2024,285,34.4703333333333,141.075,10.093,9.627,177.35,17.3683333333333,10.509,16.3548
"Strickers",2024,286,45.2196666666667,185.123333333333,11.4243333333333,10.924,160.49,15.461,10.2826666666667,17.1419666666667
"Strickers",2024,287,46.4556666666667,190.191666666667,13.7616666666667,13.1976666666667,140.443333333333,14.0433333333333,10.2223333333333,15.3732666666667
"Strickers",2024,288,80.242,328.652666666667,18.8066666666667,18.1113333333333,110.283333333333,11.7823333333333,10.1213333333333,12.3623
"Strickers",2024,289,65.7403333333333,269.223,18.1066666666667,17.429,121.486666666667,13.5213333333333,10.2443333333333,10.5851333333333
"Strickers",2024,290,43.4513333333333,177.879,14.9866666666667,14.392,120.53,13.6876666666667,10.2226666666667,9.7375
"Strickers",2024,291,30.0173333333333,122.822,12.1256666666667,11.6053333333333,129.323333333333,14.6606666666667,10.1536666666667,9.80073333333333
"Strickers",2024,292,35.244,144.239666666667,12.3296666666667,11.806,122.29,13.6996666666667,10.0526666666667,10.3089
"Strickers",2024,293,23.4313333333333,95.8306666666667,10.8563333333333,10.3696666666667,129.326666666667,14.192,10.0633333333333,11.195
"Strickers",2024,294,28.6476666666667,117.206333333333,10.4893333333333,10.012,134.336666666667,14.271,9.96,12.6195333333333
"Strickers",2024,295,35.796,146.502666666667,11.779,11.2676666666667,133.196666666667,13.4753333333333,9.91766666666667,14.8393666666667
"Strickers",2024,296,40.6086666666667,166.227,12.4863333333333,11.9566666666667,148.836666666667,14.925,10.096,15.2368
"Strickers",2024,297,45.946,188.102,13.6406666666667,13.0796666666667,140.646666666667,14.3436666666667,10.0886666666667,14.4613333333333
"Strickers",2024,298,41.998,171.921,14.1436666666667,13.5703333333333,140.88,14.833,10.2033333333333,13.0023333333333
"Strickers",2024,299,44.1206666666667,180.616333333333,13.584,13.0263333333333,137.136666666667,14.5526666666667,10.2143333333333,12.6683666666667
"Strickers",2024,300,31.7863333333333,130.071666666667,12.285,11.7606666666667,138.08,14.7863333333333,10.2953333333333,12.2594333333333
"Strickers",2024,301,33.125,135.556666666667,11.8603333333333,11.3463333333333,139.696666666667,15.2776666666667,10.2723333333333,11.3378
"Strickers",2024,302,32.7356666666667,133.967333333333,11.581,11.077,132.69,14.7253333333333,10.227,10.7078333333333
"Strickers",2024,303,42.8533333333333,175.429666666667,12.2173333333333,11.6953333333333,115.763333333333,12.307,9.96766666666667,12.5955333333333
"Strickers",2024,304,45.984,188.256333333333,12.754,12.216,117.273333333333,11.4633333333333,9.933,16.4431666666667
"Strickers",2024,305,25.8036666666667,105.550333333333,7.216,6.826,88.7966666666667,8.43433333333333,8.968,17.8313666666667
"Strickers",2024,306,35.851,146.731,10.84,10.3526666666667,80.1333333333333,8.36066666666667,7.96433333333333,13.4214
"Strickers",2024,307,27.085,110.805666666667,9.535,9.085,85.27,9.32,8.326,11.37
"Strickers",2024,308,26.8196666666667,109.715333333333,8.88933333333333,8.455,96.7466666666667,10.674,9.00966666666667,10.9684333333333
"Strickers",2024,309,22.6243333333333,92.5223333333333,7.06833333333333,6.68133333333333,83.6833333333333,9.22766666666667,7.308,10.9989333333333
"Strickers",2024,310,14.542,59.4006666666667,6.38733333333333,6.02,85.62,9.04033333333333,7.32466666666667,12.8862
"Strickers",2024,311,19.7973333333333,80.9316666666667,6.54066666666667,6.16866666666667,87.54,9.107,7.283,13.5648333333333
"Strickers",2024,312,19.333,79.0326666666667,7.08833333333333,6.70133333333333,83.1233333333333,8.99766666666667,7.27566666666667,11.8007666666667
"Strickers",2024,313,23.8363333333333,97.4906666666667,7.704,7.30166666666667,96.4833333333333,10.6546666666667,7.809,10.9179666666667
"Strickers",2024,314,23.2523333333333,95.0966666666667,7.44866666666667,7.052,101.693333333333,11.338,8.23333333333333,10.5117666666667
"Strickers",2024,315,26.348,107.782,7.69566666666667,7.292,103.313333333333,11.611,8.26666666666667,10.1764
"Strickers",2024,316,24.8186666666667,101.517333333333,7.603,7.20166666666667,98.3033333333333,11.014,7.77433333333333,10.3099666666667
"Strickers",2024,317,27.175,111.170666666667,8.497,8.07266666666667,100.846666666667,11.6256666666667,8.30233333333333,9.10616666666667
"Tiedemans",2022,125,26.2385,105.797432993934,18.4015,18.5177229652924,142.89,15.266,9.3065,12.32375
"Tiedemans",2022,126,40.928,164.12064794567,24.3915,24.5956396579271,129.08,13.12,8.602,14.56005
"Tiedemans",2022,127,44.37,177.786770404833,28.7355,29.0033976066425,134.2,13.7075,8.916,14.28865
"Tiedemans",2022,128,22.68,91.6687587432272,22.5735,22.7509564280089,160.72,16.1165,9.8545,15.1657
"Tiedemans",2022,129,27.107,109.245726821878,24.833,25.0436196612323,122.195,12.877,9.6765,12.92115
"Tiedemans",2022,130,26.335,106.180576752594,25.767,25.9913282072959,67.95,6.0635,8.5345,20.79815
"Tiedemans",2022,131,31.1045,125.117407394366,30.456,30.7491498052531,38.415,3.129,7.47,25.55285
"Tiedemans",2022,132,27.5345,110.943073524751,25.96,26.1871609154225,66.04,5.3425,8.5585,26.1969
"Tiedemans",2022,133,34.535,138.737870234621,24.434,24.6387634408047,112.985,9.08,9.259,26.25645
"Tiedemans",2022,134,27.897,112.382344120756,17.746,17.8526020317327,96.32,7.796,9.3355,25.9437
"Tiedemans",2022,135,31.821,127.962200172399,15.7665,15.8440484268796,129.23,10.5575,9.601,25.4706
"Tiedemans",2022,136,28.606,115.197358886458,12.566,12.5965739068834,113.85,10.3615,9.7355,19.8034
"Tiedemans",2022,137,32.5745,130.953897811266,13.07,13.1079712379498,103.205,9.389,9.7245,19.81425
"Tiedemans",2022,138,32.6655,131.315204360883,11.8195,11.8391173441034,123.205,11.4235,9.7095,18.8969
"Tiedemans",2022,139,34.5055,138.620743386119,12.5055,12.5351859336105,99.635,9.5295,9.139,17.38425
"Tiedemans",2022,140,29.37,118.230745742588,11.1595,11.169430362945,102.625,9.3135,9.268,19.98505
"Tiedemans",2022,141,25.816,104.11993829928,9.8765,9.86759945866282,66.52,6.358,7.98,17.4008
"Tiedemans",2022,142,23.0815,93.2628750033533,7.5955,7.55312066468956,63.375,6.162,7.509,16.3918
"Tiedemans",2022,143,20.9965,84.9845875753013,6.8155,6.76167241422962,70.165,6.7495,7.515,17.06135
"Tiedemans",2022,144,25.31,102.110915067341,8.012,7.97573373689029,70.195,6.637,7.484,17.9228
"Tiedemans",2022,200,29.24,117.714593528849,31.5925,31.902330493263,86.505,6.8025,9.245,27.51435
"Tiedemans",2022,201,32.172,129.355811149496,35.917,36.290302235717,62.215,4.9505,9.2315,26.86565
"Tiedemans",2022,202,38.4485,154.276037069,40.8475,41.2931683881436,56.125,4.583,9.0895,25.40205
"Tiedemans",2022,203,33.8815,136.143212760169,43.1895,43.6695424940118,63.005,5.1075,9.257,25.77185
"Tiedemans",2022,204,28.3,113.982415983348,38.866,39.282585428802,65.145,5.136,9.354,27.50245
"Tiedemans",2022,205,28.236,113.728310278123,33.8675,34.2107212237712,28.75,2.3265,7.876,26.13925
"Tiedemans",2022,206,29.506,118.770720366193,37.893,38.2953044702155,29.46,2.4035,8.1095,25.3707
"Tiedemans",2022,207,23.2065,93.759175208872,28.6395,28.9059885912012,59.17,4.809,8.9105,25.86465
"Tiedemans",2022,208,25.981,104.775054570565,32.8305,33.1585009215572,29.245,2.362,8.3945,26.35595
"Tiedemans",2022,209,26.305,106.06146470327,32.569,32.8931628222043,63.66,5.1695,8.943,25.80835
"Tiedemans",2022,210,28.2525,113.793821905251,34.5215,34.8743201414646,71.43,5.9725,8.8525,24.1607
"Tiedemans",2022,211,26.0525,105.058938288122,30.4165,30.7090700541081,75.545,6.3,8.862,24.3674
"Tiedemans",2022,212,25.529,102.98043302741,30.11,30.3980714787671,43.805,3.578,8.2655,25.76165
"Tiedemans",2022,213,23.944,96.6873464214323,27.096,27.3398342648103,102.755,8.2665,9.5015,26.31405
"Tiedemans",2022,214,26.2285,105.757728977492,31.2135,31.5177678177191,56.955,4.626,8.723,25.8197
"Tiedemans",2022,215,28.4655,114.639517455455,30.6475,30.9434604975135,41.565,3.371,8.3235,25.7576
"Tiedemans",2022,216,20.6745,83.7061182458852,30.8755,31.1748069091864,28.065,2.293,7.611,25.4587
"Tiedemans",2022,217,22.521,91.0374648818074,29.2205,29.4955160700695,64.005,5.2275,8.4665,25.4849
"Tiedemans",2022,218,20.2285,81.9353191125944,27.2925,27.5392183432916,114.21,8.8555,9.2305,28.3876
"Tiedemans",2022,219,16.2325,66.0695941425725,19.498,19.6303165635351,52.1,4.2105,7.376,26.0729
"Tiedemans",2022,220,17.7285,72.0093150022204,23.4585,23.6489457891077,48.585,3.911,7.422,26.4024
"Tiedemans",2022,221,17.8625,72.5413488225364,25.278,25.4951510348921,43.865,3.674,7.063,24.1897
"Tiedemans",2022,222,16.617,67.596213574748,21.68,21.8443423103346,8.455,0.708,6.9315,24.18255
"Tiedemans",2022,223,22.494,90.9302640374154,22.567,22.7443610259217,153.95,12.2765,9.466,26.8333
"Tiedemans",2022,224,27.86,112.235439259922,27.1725,27.41745707399,88.125,7.3305,8.559,24.49045
"Tiedemans",2022,225,26.893,108.39606087003,29.313,29.5893737151561,78.25,6.9055,7.9285,21.3924
"Tiedemans",2022,226,23.2265,93.838583241755,31.8325,32.1458530318661,75.745,6.5365,7.4285,22.6161
"Tiedemans",2022,227,27.254,109.829375863568,32.2935,32.6136192414328,37.425,3.3085,6.9455,21.3059
"Tiedemans",2022,228,28.5335,114.909504767257,30.604,30.8993220373917,61.885,5.4455,7.1625,21.54295
"Tiedemans",2022,229,30.4475,122.508853514159,34.1335,34.4806253707229,39.54,3.462,7.47,21.95065
"Tiedemans",2022,230,27.916,112.457781751995,29.1075,29.3808575414772,51.805,4.4745,8.096,22.6623
"Tiedemans",2022,231,24.2835,98.0352977796212,23.441,23.6311889373345,125.165,10.4305,9.4885,24.36305
"Tiedemans",2022,232,29.8005,119.940003650395,31.206,31.5101577383877,54.225,4.6375,8.235,23.00755
"Tiedemans",2022,233,22.71,91.7878707925517,24.564,24.770671482548,27.005,2.365,7.2005,21.80755
"Tiedemans",2022,234,24.3,98.1008094067496,24.141,24.3414630082601,43.065,3.706,7.42,22.8599
"Tiedemans",2022,235,23.9225,96.6019827860831,24.3215,24.5246122508345,104.83,8.7875,8.995,24.17855
"Tiedemans",2022,236,22.2445,89.9396488272001,20.9995,21.1538544456705,97.185,7.9585,9.0945,25.36745
"Tiedemans",2022,237,14.7755,60.2847189470465,11.355,11.3677997641821,101.11,8.478,8.1685,23.64085
"Tiedemans",2022,238,20.0495,81.2246172182916,15.2385,15.3082988419528,43.095,3.582,7.5265,24.60895
"Tiedemans",2022,239,23.534,95.059481747331,17.854,17.9621871741041,58.27,4.883,7.98,24.1852
"Tiedemans",2022,240,21.2085,85.8263127238611,17.4505,17.5527649060777,13.415,1.1405,7.0045,23.3794
"Tiedemans",2022,241,25.5875,103.212701523592,18.8385,18.9611369209988,50.945,4.306,7.3365,23.7263
"Tiedemans",2022,242,33.2385,133.590244502981,22.3445,22.5185953390918,42.61,3.645,7.1285,23.00625
"Tiedemans",2022,243,40.1765,161.136891110091,27.129,27.3733186138682,58.83,5.133,7.421,21.98145
"Tiedemans",2022,244,42.677,171.064880421287,32.024,32.3401637241265,107.175,8.9135,9.0835,24.542
"Tiedemans",2022,245,43.991,176.2819881817,28.8535,29.1231295214556,109.265,9.076,9.3785,24.52715
"Tiedemans",2022,246,48.765,195.23668563087,35.6845,36.0543897764452,71.35,6.0045,8.8035,23.89855
"Tiedemans",2022,247,49.551,198.357421323172,33.1555,33.4882710259155,27.95,2.477,7.197,21.07175
"Tiedemans",2022,248,48.9345,195.909668709554,37.792,38.1928220685534,31.625,2.8925,7.074,19.6304
"Tiedemans",2022,249,45.324,181.574533573351,36.769,37.1548072477578,60.34,5.449,7.5085,20.25585
"Tiedemans",2022,250,37.0155,148.586451512934,28.2575,28.5183818839247,105.015,9.214,8.8085,21.8419
"Tiedemans",2022,251,32.63,131.174255102516,23.674,23.8676087352283,143.25,12.156,9.4785,23.5335
"Tiedemans",2022,252,38.3985,154.077516986793,25.78,26.0045190114702,153.52,12.8985,9.763,23.95605
"Tiedemans",2022,253,42.1765,169.07769439839,27.9975,28.2545658004381,146.845,12.362,9.7555,23.87245
"Tiedemans",2022,254,31.4085,126.324409494187,19.6655,19.8002750019351,58.715,5.2845,7.797,20.4357
"Tiedemans",2022,255,36.8545,147.947216848226,24.262,24.4642389548058,49.71,4.899,6.988,16.0571
"Tiedemans",2022,256,38.294,153.66261001498,29.363,29.640107577365,55.445,5.465,7.0435,16.02925
"Tiedemans",2022,257,35.976,144.459219003841,30.4995,30.7932882653749,21.71,2.049,6.85,18.14035
"Tiedemans",2022,258,37.537,150.657015970358,24.243,24.4449600871664,105.505,9.7745,8.606,19.01965
"Tiedemans",2022,259,34.334,137.939819504147,20.305,20.4491610995879,156.375,14,9.549,20.7096
"Tiedemans",2022,260,51.951,179.732,26.3955,24.934,99.505,8.8025,9.1285,21.34535
"Tiedemans",2022,261,55.882,192.4705,28.0775,26.4645,58.255,5.157,8.0325,21.1695
"Tiedemans",2022,262,46.2955,161.3945,25.3165,23.9535,88.915,7.5765,8.314,23.2188
"Tiedemans",2022,263,84.183,284.2155,38.298,35.7565,71.785,6.3195,7.8525,21.49135
"Tiedemans",2022,264,68.1755,232.3245,30.5685,28.7285,50.545,4.407,7.5125,22.05785
"Tiedemans",2022,265,60.4295,207.213,29.345,27.6165,70.165,6.7585,8.87,17.00905
"Tiedemans",2022,266,48.9395,169.9675,25.85,24.438,105.48,10.2035,9.1515,16.8815
"Tiedemans",2022,267,58.7705,201.834,25.668,24.273,93.845,9.342,8.7035,15.53735
"Tiedemans",2022,268,49.9345,173.185,22.777,21.645,77.145,7.7375,7.6995,15.1862
"Tiedemans",2022,269,55.408,190.938,26.6495,25.165,77.325,7.9105,7.9105,14.2065
"Tiedemans",2022,270,45.505,158.833,26.4255,24.9615,88.505,9.256,8.57,13.24045
"Tiedemans",2022,271,52.775,182.3995,27.99,26.384,94.43,9.8735,8.529,13.2641
"Tiedemans",2022,272,48.929,169.934,25.1295,23.783,118.105,12.3165,8.994,13.36965
"Tiedemans",2022,273,48.003,166.9265,24.1295,22.874,106.56,10.92,8.337,14.19295
"Tiedemans",2022,274,59.487,204.1555,27.2765,25.735,116.485,11.7615,8.419,14.86045
"Tiedemans",2022,275,70.6465,240.3345,30.9435,29.07,119.45,11.864,8.4415,15.6419
"Tiedemans",2022,276,79.0125,267.4535,32.1965,30.209,101.135,9.859,8.0555,16.4572
"Tiedemans",2022,277,87.5085,294.992,35.623,33.325,104.53,10.3995,8.343,15.53415
"Tiedemans",2022,278,68.942,234.807,29.567,27.8185,85.915,8.39,7.924,16.41105
"Tiedemans",2022,279,61.1605,209.581,26.433,24.969,75.78,7.1905,7.5265,17.8222
"Tiedemans",2022,280,75.727,256.8035,35.0605,32.8135,79.88,8.347,7.797,13.2695
"Tiedemans",2022,281,68.845,234.492,32.91,30.8585,84.87,9.202,8.0475,11.6863
"Tiedemans",2022,282,76.807,260.3025,31.357,29.4455,76.83,8.5895,8.036,10.3319
"Tiedemans",2022,283,44.077,154.201,23.3515,22.167,84.12,8.9285,7.6085,12.6096
"Tiedemans",2022,284,59.0765,241.1055,25.3025,24.2795,116.4,12.181,8.7925,13.23685
"Tiedemans",2022,285,67.178,274.2115,25.4535,24.4275,54.81,5.391,7.1965,16.07225
"Tiedemans",2022,286,81.4335,332.459,29.1805,28.0275,71,7.8225,7.907,10.9574
"Tiedemans",2022,287,54.068,220.6395,27.995,26.881,85.4,10.3355,8.3035,7.08385
"Tiedemans",2022,288,45.081,183.92,30.189,29.0015,79.905,10.0555,7.518,5.53815
"Tiedemans",2022,289,50.306,205.2715,26.7015,25.634,74.61,8.48,7.2925,9.6635
"Tiedemans",2022,290,74.935,305.91,30.813,29.6025,80.555,10.1165,7.394,5.6308
"Tiedemans",2022,291,87.0255,355.306,44.32,42.6515,81.5,10.859,7.3075,3.3481
"Tiedemans",2022,292,82.3765,336.312,46.9915,45.2325,75.185,9.978,7.185,3.49155
"Tiedemans",2022,293,48.991,199.9005,32.619,31.3485,73.48,9.1935,7.1535,5.7605
"Tiedemans",2022,294,42.3735,172.863,25.897,24.855,73.005,8.437,7.1055,8.95195
"Tiedemans",2022,295,64.992,265.275,25.888,24.847,66.405,6.9905,7.1075,12.9225
"Tiedemans",2022,296,77.5875,316.7435,24.354,23.3645,66.2,6.7395,7.2935,14.47035
"Tiedemans",2022,297,95.5545,390.1565,28.1095,26.9935,49.42,4.7575,7.3935,17.1147
"Tiedemans",2022,298,115.1695,470.3075,33.197,31.907,53.08,5.157,7.4565,16.60145
"Tiedemans",2022,299,93.303,380.955,31.256,30.0305,50.92,5.7585,7.1435,9.858
"Tiedemans",2022,300,62.243,254.042,27.6045,26.505,75.21,8.6075,7.379,9.36885
"Tiedemans",2022,301,48.5565,198.1225,19.8785,19.043,102.185,11.616,8.6615,9.64385
"Tiedemans",2022,302,47.7815,194.9535,17.7675,17.003,105.21,11.8145,8.4535,10.1649
"Tiedemans",2022,303,44.2815,180.655,18.396,17.609,96.93,10.5445,7.833,11.5351
"Tiedemans",2022,304,48.6595,198.5485,16.6585,15.934,106.22,11.582,8.5205,11.4543
"Tiedemans",2022,305,46.7875,190.894,15.551,14.861,105.92,11.523,8.582,11.52615
"Tiedemans",2022,306,45.672,186.3325,17.7675,17.0025,91.585,9.7565,7.706,12.41795
"Tiedemans",2022,307,60.4805,246.8445,17.584,16.8245,79.875,8.482,7.493,12.5688
"Tiedemans",2022,308,86.652,353.7805,22.6305,21.7,70.975,7.3205,7.6555,13.893
"Tiedemans",2022,309,31.689,129.199,8.611,8.156,64.235,6.7985,6.932,12.77655
"Tiedemans",2022,310,86.32,352.419,22.39,21.4665,72.24,8.574,7.1445,7.8782
"Tiedemans",2022,311,74.711,304.99,19.8545,19.0185,87.225,10.538,7.6955,7.16785
"Tiedemans",2022,312,51.088,208.4615,16.4045,15.686,101.83,12.3325,8.214,7.05945
"Tiedemans",2023,91,10.9203333333333,43.795,2.32533333333333,2.77533333333333,91.4266666666667,10.8303333333333,7.359,7.96633333333333
"Tiedemans",2023,97,10.981,44.041,3.266,3.68433333333333,101.726666666667,12.1313333333333,7.843,7.67626666666667
"Tiedemans",2023,98,10.4623333333333,41.922,3.28333333333333,3.70166666666667,104.456666666667,12.01,7.886,9.17966666666667
"Tiedemans",2023,99,10.584,42.4193333333333,3.40166666666667,3.815,107.76,12.0386666666667,7.912,10.3933333333333
"Tiedemans",2023,100,12.895,51.86,5.16166666666667,5.517,108.413333333333,11.545,8.097,12.4579333333333
"Tiedemans",2023,101,17.256,69.6793333333333,9.403,9.613,115.976666666667,11.7403333333333,8.88533333333333,14.7277
"Tiedemans",2023,102,26.886,109.031,11.9863333333333,12.109,100.733333333333,9.755,8.54366666666667,16.8228
"Tiedemans",2023,103,36.5183333333333,148.384333333333,16.319,16.2936666666667,65.3366666666667,6.27066666666667,7.63666666666667,17.1795
"Tiedemans",2023,104,42.443,172.596,15.8933333333333,15.882,90.9066666666667,8.276,8.327,19.7666666666667
"Tiedemans",2023,105,47.3296666666667,192.561333333333,16.2416666666667,16.219,102.44,9.17866666666667,8.69466666666667,20.6239333333333
"Tiedemans",2023,106,37.3636666666667,151.843333333333,15.299,15.3086666666667,77.57,7.161,7.98166666666667,19.1166666666667
"Tiedemans",2023,107,55.6173333333333,226.425333333333,20.7946666666667,20.6173333333333,85.8166666666667,10.1013333333333,8.644,8.1849
"Tiedemans",2023,108,38.2906666666667,155.626666666667,19.5363333333333,19.4026666666667,91.5966666666667,11.6956666666667,8.69933333333333,4.9525
"Tiedemans",2023,109,31.859,129.350666666667,15.2826666666667,15.2936666666667,103.346666666667,11.3293333333333,8.30333333333333,11.1833333333333
"Tiedemans",2023,110,34.4423333333333,139.901666666667,15.4986666666667,15.5016666666667,90.6333333333333,10.7746666666667,7.872,7.77993333333333
"Tiedemans",2023,111,37.8753333333333,153.928333333333,14.4203333333333,14.4593333333333,100.056666666667,11.1776666666667,8.658,10.3612333333333
"Tiedemans",2023,112,41.7426666666667,169.733333333333,14.3553333333333,14.3976666666667,98.2033333333333,11.1343333333333,8.92733333333333,9.73686666666667
"Tiedemans",2023,113,39.2946666666667,159.732333333333,13.1033333333333,13.1873333333333,103.706666666667,12.111,9.172,8.50943333333333
"Tiedemans",2023,114,50.818,206.82,15.298,15.3093333333333,107.66,13.148,9.15633333333333,6.69083333333333
"Tiedemans",2023,115,45.311,184.311333333333,13.711,13.7743333333333,111.706666666667,12.4823333333333,8.89933333333333,10.3764666666667
"Tiedemans",2023,116,47.657,193.901666666667,13.7533333333333,13.8143333333333,115.06,13.1346666666667,9.08766666666667,9.4564
"Tiedemans",2023,117,37.1833333333333,151.104,11.2176666666667,11.3656666666667,140.966666666667,15.382,9.51966666666667,11.3425
"Tiedemans",2023,118,66.7046666666667,271.728,18.3823333333333,18.287,117.13,12.177,8.375,13.4839666666667
"Tiedemans",2023,119,92.5206666666667,377.213,28.0943333333333,27.6696666666667,99.4266666666667,9.96066666666667,7.40466666666667,15.1042
"Tiedemans",2023,126,34.2426666666667,139.088,22.5833333333333,22.3446666666667,78.3066666666667,7.21433333333333,8.30433333333333,19.1965666666667
"Tiedemans",2023,127,32.292,131.120333333333,24.9526666666667,24.6336666666667,133.123333333333,12.7483333333333,9.69033333333333,17.3485
"Tiedemans",2023,128,35.3375,143.5575,26.6825,26.305,143.95,12.9,9.6775,20.6675
"Tiedemans",2023,132,35.8673333333333,145.724,17.6383333333333,17.5693333333333,62.9133333333333,5.30766666666667,7.99266666666667,23.568
"Tiedemans",2023,133,39.3363333333333,159.902333333333,18.076,17.99,75.9666666666667,6.869,8.311,20.1193666666667
"Tiedemans",2023,134,39.1563333333333,159.163333333333,17.3613333333333,17.3006666666667,100.17,9.201,9.04966666666667,19.3343666666667
"Tiedemans",2023,135,30.9333333333333,125.569333333333,16.0166666666667,16.0023333333333,87.97,8.85466666666667,8.81066666666667,14.9548
"Tiedemans",2023,136,26.5496666666667,107.652,13.0303333333333,13.1166666666667,117.823333333333,11.114,9.35633333333333,17.993
"Tiedemans",2023,137,34.5966666666667,140.534666666667,13.4883333333333,13.559,80.14,7.36233333333333,9.16933333333333,19.2174666666667
"Tiedemans",2023,138,31.1223333333333,126.342,13.5916666666667,13.6573333333333,92.3033333333333,8.80366666666667,9.23433333333333,17.4048666666667
"Tiedemans",2023,139,27.8606666666667,113.010333333333,11.9216666666667,12.046,73.7033333333333,6.83966666666667,9.183,18.8324666666667
"Tiedemans",2023,140,27.2953333333333,110.699666666667,11.8636666666667,11.9893333333333,82.6033333333333,8.10166666666667,9.39233333333333,16.1278666666667
"Tiedemans",2023,141,25.8356666666667,104.740333333333,10.578,10.7493333333333,77.33,6.99366666666667,9.116,20.0477
"Tiedemans",2023,142,27.2493333333333,110.509666666667,10.6316666666667,10.8003333333333,54.2166666666667,4.664,8.28266666666667,22.5003333333333
"Tiedemans",2023,143,25.6926666666667,104.149666666667,10.1196666666667,10.3046666666667,59.8466666666667,5.13,8.33033333333333,22.6816333333333
"Tiedemans",2023,145,25.1923333333333,102.109666666667,8.57666666666667,8.81533333333333,67.1033333333333,6.01866666666667,8.365,20.3873666666667
"Tiedemans",2023,146,25.0383333333333,101.481333333333,8.04366666666667,8.29866666666667,65.39,5.96933333333333,8.167,19.4734666666667
"Tiedemans",2023,147,27.2096666666667,110.350666666667,8.223,8.47266666666667,58.2633333333333,5.243,7.78033333333333,20.2085
"Tiedemans",2023,148,26.349,106.830666666667,7.30666666666667,7.588,50.6533333333333,4.442,7.56366666666667,21.4753666666667
"Tiedemans",2023,149,23.9956666666667,97.2193333333333,6.514,6.82166666666667,31.9233333333333,2.74233333333333,7.23033333333333,22.364
