"date","datetime","station","precip_in","newsnow_in","newSWE_in","multiday","precip_mm","newsnow_mm","newSWE_mm"
2023-05-15,2023-05-15 07:00:00,"WI-DA-99",0.21,NA,NA,NA,5.334,NA,NA
2023-05-15,2023-05-15 07:00:00,"WI-DA-63",0.2,NA,NA,NA,5.08,NA,NA
2023-05-15,2023-05-15 07:00:00,"WI-DA-46",0.17,NA,NA,NA,4.318,NA,NA
2023-05-15,2023-05-15 09:00:00,"WI-DA-60",0.05,NA,NA,NA,1.27,NA,NA
2023-05-14,2023-05-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-14,2023-05-14 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-05-14,2023-05-14 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-14,2023-05-14 11:55:00,"WI-DA-60",0.14,NA,NA,NA,3.556,NA,NA
2023-05-13,2023-05-13 07:00:00,"WI-DA-99",0.09,NA,NA,NA,2.286,NA,NA
2023-05-13,2023-05-13 07:00:00,"WI-DA-46",0.03,NA,NA,NA,0.762,NA,NA
2023-05-12,2023-05-12 07:00:00,"WI-DA-99",0,NA,NA,NA,0,NA,NA
2023-05-12,2023-05-12 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2023-05-11,2023-05-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-11,2023-05-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-10,2023-05-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-10,2023-05-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-09,2023-05-09 07:00:00,"WI-DA-99",0.52,NA,NA,NA,13.208,NA,NA
2023-05-09,2023-05-09 08:00:00,"WI-DA-63",0.55,NA,NA,NA,13.97,NA,NA
2023-05-09,2023-05-09 07:00:00,"WI-DA-46",0.5,NA,NA,NA,12.7,NA,NA
2023-05-08,2023-05-08 07:00:00,"WI-DA-99",0.06,NA,NA,NA,1.524,NA,NA
2023-05-08,2023-05-08 08:00:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2023-05-08,2023-05-08 06:13:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2023-05-08,2023-05-08 08:00:00,"WI-DA-60",0.17,NA,NA,NA,4.318,NA,NA
2023-05-07,2023-05-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-07,2023-05-07 08:00:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2023-05-07,2023-05-07 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2023-05-06,2023-05-06 07:00:00,"WI-DA-99",0.1,NA,NA,NA,2.54,NA,NA
2023-05-06,2023-05-06 06:30:00,"WI-DA-63",0.09,NA,NA,NA,2.286,NA,NA
2023-05-06,2023-05-06 07:00:00,"WI-DA-46",0.09,NA,NA,NA,2.286,NA,NA
2023-05-06,2023-05-06 08:00:00,"WI-DA-60",0.1,NA,NA,NA,2.54,NA,NA
2023-05-05,2023-05-05 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-05,2023-05-05 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-05-05,2023-05-05 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-04,2023-05-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-04,2023-05-04 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-05-04,2023-05-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-03,2023-05-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-05-03,2023-05-03 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-05-03,2023-05-03 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-05-02,2023-05-02 07:00:00,"WI-DA-99",NA,NA,NA,NA,NA,NA,NA
2023-05-02,2023-05-02 08:00:00,"WI-DA-63",0.08,NA,NA,NA,2.032,NA,NA
2023-05-02,2023-05-02 07:00:00,"WI-DA-46",0.07,NA,NA,NA,1.778,NA,NA
2023-05-01,2023-05-01 07:00:00,"WI-DA-99",NA,NA,NA,NA,NA,NA,NA
2023-05-01,2023-05-01 08:00:00,"WI-DA-63",0.19,NA,NA,NA,4.826,NA,NA
2023-05-01,2023-05-01 07:00:00,"WI-DA-46",0.14,NA,NA,NA,3.556,NA,NA
2023-04-30,2023-04-30 07:00:00,"WI-DA-99",0.03,0,NA,NA,0.762,0,NA
2023-04-30,2023-04-30 08:00:00,"WI-DA-63",0.07,NA,NA,NA,1.778,NA,NA
2023-04-30,2023-04-30 07:00:00,"WI-DA-46",0.05,NA,NA,NA,1.27,NA,NA
2023-04-30,2023-04-30 08:00:00,"WI-DA-60",0.05,NA,NA,NA,1.27,NA,NA
2023-04-29,2023-04-29 07:00:00,"WI-DA-99",0.18,0,NA,NA,4.572,0,NA
2023-04-29,2023-04-29 08:00:00,"WI-DA-63",0.25,NA,NA,NA,6.35,NA,NA
2023-04-29,2023-04-29 07:00:00,"WI-DA-46",0.21,NA,NA,NA,5.334,NA,NA
2023-04-29,2023-04-29 09:00:00,"WI-DA-60",0.18,NA,NA,NA,4.572,NA,NA
2023-04-28,2023-04-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-28,2023-04-28 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-28,2023-04-28 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-27,2023-04-27 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-27,2023-04-27 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-27,2023-04-27 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-26,2023-04-26 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-26,2023-04-26 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-26,2023-04-26 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2023-04-25,2023-04-25 07:00:00,"WI-DA-99",0.05,0,NA,NA,1.27,0,NA
2023-04-25,2023-04-25 08:00:00,"WI-DA-63",0.06,NA,NA,NA,1.524,NA,NA
2023-04-25,2023-04-25 07:00:00,"WI-DA-46",0.05,NA,NA,NA,1.27,NA,NA
2023-04-25,2023-04-25 08:00:00,"WI-DA-60",0.08,NA,NA,NA,2.032,NA,NA
2023-04-24,2023-04-24 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-24,2023-04-24 08:00:00,"WI-DA-63",0.01,NA,NA,NA,0.254,NA,NA
2023-04-24,2023-04-24 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2023-04-23,2023-04-23 07:00:00,"WI-DA-99",0.02,0,NA,NA,0.508,0,NA
2023-04-23,2023-04-23 08:00:00,"WI-DA-63",0.01,0,NA,NA,0.254,0,NA
2023-04-23,2023-04-23 07:00:00,"WI-DA-46",0.02,0,NA,NA,0.508,0,NA
2023-04-22,2023-04-22 07:00:00,"WI-DA-99",0.05,0.3,NA,NA,1.27,7.62,NA
2023-04-22,2023-04-22 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-22,2023-04-22 07:00:00,"WI-DA-46",0.03,0,NA,NA,0.762,0,NA
2023-04-22,2023-04-22 08:00:00,"WI-DA-60",0.04,NA,NA,NA,1.016,NA,NA
2023-04-21,2023-04-21 07:00:00,"WI-DA-99",0.03,0,NA,NA,0.762,0,NA
2023-04-21,2023-04-21 08:00:00,"WI-DA-63",0.12,NA,NA,NA,3.048,NA,NA
2023-04-21,2023-04-21 07:00:00,"WI-DA-46",0.12,NA,NA,NA,3.048,NA,NA
2023-04-21,2023-04-21 09:30:00,"WI-DA-60",0.17,NA,NA,NA,4.318,NA,NA
2023-04-20,2023-04-20 07:00:00,"WI-DA-99",0.04,0,NA,NA,1.016,0,NA
2023-04-20,2023-04-20 08:00:00,"WI-DA-63",0.02,NA,NA,NA,0.508,NA,NA
2023-04-20,2023-04-20 07:00:00,"WI-DA-46",0.06,NA,NA,NA,1.524,NA,NA
2023-04-19,2023-04-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-19,2023-04-19 07:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-19,2023-04-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-19,2023-04-19 10:57:00,"WI-DA-60",0.05,NA,NA,NA,1.27,NA,NA
2023-04-18,2023-04-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-18,2023-04-18 08:00:00,"WI-DA-63",0.03,NA,NA,NA,0.762,NA,NA
2023-04-18,2023-04-18 07:00:00,"WI-DA-46",0.03,0,NA,NA,0.762,0,NA
2023-04-17,2023-04-17 07:00:00,"WI-DA-99",0.52,1.2,NA,NA,13.208,30.48,NA
2023-04-17,2023-04-17 07:30:00,"WI-DA-63",0.57,NA,NA,NA,14.478,NA,NA
2023-04-17,2023-04-17 07:00:00,"WI-DA-46",0.61,2,NA,NA,15.494,50.8,NA
2023-04-16,2023-04-16 07:00:00,"WI-DA-99",0.54,0,NA,NA,13.716,0,NA
2023-04-16,2023-04-16 07:00:00,"WI-DA-63",0.53,NA,NA,NA,13.462,NA,NA
2023-04-16,2023-04-16 07:00:00,"WI-DA-46",0.53,NA,NA,NA,13.462,NA,NA
2023-04-15,2023-04-15 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-15,2023-04-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-14,2023-04-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-14,2023-04-14 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-13,2023-04-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-13,2023-04-13 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-12,2023-04-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-12,2023-04-12 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-12,2023-04-12 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-11,2023-04-11 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-11,2023-04-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-11,2023-04-11 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-10,2023-04-10 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-10,2023-04-10 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-10,2023-04-10 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-09,2023-04-09 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-09,2023-04-09 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-09,2023-04-09 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-08,2023-04-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-08,2023-04-08 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-08,2023-04-08 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-07,2023-04-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-07,2023-04-07 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-07,2023-04-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-06,2023-04-06 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-06,2023-04-06 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-06,2023-04-06 07:00:00,"WI-DA-46",0.01,NA,NA,NA,0.254,NA,NA
2023-04-05,2023-04-05 07:00:00,"WI-DA-99",0.38,0,NA,NA,9.652,0,NA
2023-04-05,2023-04-05 08:00:00,"WI-DA-63",0.26,NA,NA,NA,6.604,NA,NA
2023-04-05,2023-04-05 07:00:00,"WI-DA-46",0.33,NA,NA,NA,8.382,NA,NA
2023-04-04,2023-04-04 07:00:00,"WI-DA-99",0.09,0,NA,NA,2.286,0,NA
2023-04-04,2023-04-04 08:00:00,"WI-DA-63",0.16,NA,NA,NA,4.064,NA,NA
2023-04-04,2023-04-04 07:00:00,"WI-DA-46",0.18,NA,NA,NA,4.572,NA,NA
2023-04-04,2023-04-04 08:00:00,"WI-DA-60",0.17,0,NA,NA,4.318,0,NA
2023-04-03,2023-04-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-04-03,2023-04-03 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-04-03,2023-04-03 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-04-02,2023-04-02 07:00:00,"WI-DA-99",0.02,0,NA,NA,0.508,0,NA
2023-04-02,2023-04-02 08:00:00,"WI-DA-63",0.02,0,NA,NA,0.508,0,NA
2023-04-02,2023-04-02 07:00:00,"WI-DA-46",0.03,0,NA,NA,0.762,0,NA
2023-04-01,2023-04-01 07:00:00,"WI-DA-99",0.55,0,NA,NA,13.97,0,NA
2023-04-01,2023-04-01 07:00:00,"WI-DA-63",0.58,NA,NA,NA,14.732,NA,NA
2023-04-01,2023-04-01 07:00:00,"WI-DA-46",0.58,NA,NA,NA,14.732,NA,NA
2023-04-01,2023-04-01 09:00:00,"WI-DA-60",0.59,0,NA,NA,14.986,0,NA
2023-03-31,2023-03-31 07:00:00,"WI-DA-99",0.31,0,NA,NA,7.874,0,NA
2023-03-31,2023-03-31 07:00:00,"WI-DA-46",0.32,NA,NA,NA,8.128,NA,NA
2023-03-31,2023-03-31 08:00:00,"WI-DA-60",0.37,0,NA,NA,9.398,0,NA
2023-03-30,2023-03-30 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-30,2023-03-30 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-29,2023-03-29 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-29,2023-03-29 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-29,2023-03-29 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-28,2023-03-28 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-28,2023-03-28 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-28,2023-03-28 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-27,2023-03-27 07:00:00,"WI-DA-99",0.01,0,NA,NA,0.254,0,NA
2023-03-27,2023-03-27 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-27,2023-03-27 07:00:00,"WI-DA-46",0.01,0,NA,NA,0.254,0,NA
2023-03-26,2023-03-26 07:00:00,"WI-DA-99",0.19,2.2,NA,NA,4.826,55.88,NA
2023-03-26,2023-03-26 07:00:00,"WI-DA-46",0.22,3.6,NA,NA,5.588,91.44,NA
2023-03-25,2023-03-25 07:00:00,"WI-DA-99",0.64,9.8,0.81,NA,16.256,248.92,20.574
2023-03-25,2023-03-25 07:00:00,"WI-DA-46",0.65,10,NA,NA,16.51,254,NA
2023-03-25,2023-03-25 08:00:00,"WI-DA-60",NA,10,NA,NA,NA,254,NA
2023-03-24,2023-03-24 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-24,2023-03-24 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-24,2023-03-24 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-23,2023-03-23 07:00:00,"WI-DA-99",0.12,0.5,0.11,NA,3.048,12.7,2.794
2023-03-23,2023-03-23 08:00:00,"WI-DA-63",0.1,0.4,0.1,NA,2.54,10.16,2.54
2023-03-23,2023-03-23 07:00:00,"WI-DA-46",0.13,1.2,NA,NA,3.302,30.48,NA
2023-03-23,2023-03-23 08:00:00,"WI-DA-60",0.11,1,NA,NA,2.794,25.4,NA
2023-03-22,2023-03-22 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-22,2023-03-22 08:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2023-03-22,2023-03-22 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2023-03-22,2023-03-22 08:00:00,"WI-DA-60",0.04,NA,NA,NA,1.016,NA,NA
2023-03-21,2023-03-21 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-21,2023-03-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-21,2023-03-21 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-20,2023-03-20 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-20,2023-03-20 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-20,2023-03-20 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-19,2023-03-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-19,2023-03-19 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-19,2023-03-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-18,2023-03-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-18,2023-03-18 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-18,2023-03-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-17,2023-03-17 07:00:00,"WI-DA-99",0.43,0,NA,NA,10.922,0,NA
2023-03-17,2023-03-17 08:00:00,"WI-DA-63",0.35,NA,NA,NA,8.89,NA,NA
2023-03-17,2023-03-17 07:00:00,"WI-DA-46",0.33,0,NA,NA,8.382,0,NA
2023-03-17,2023-03-17 08:00:00,"WI-DA-60",0.18,0,NA,NA,4.572,0,NA
2023-03-16,2023-03-16 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-16,2023-03-16 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-16,2023-03-16 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-15,2023-03-15 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-15,2023-03-15 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-15,2023-03-15 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-14,2023-03-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-14,2023-03-14 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-14,2023-03-14 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-13,2023-03-13 07:00:00,"WI-DA-99",0.03,0.5,NA,NA,0.762,12.7,NA
2023-03-13,2023-03-13 08:00:00,"WI-DA-63",0.04,0.5,0.04,NA,1.016,12.7,1.016
2023-03-13,2023-03-13 07:00:00,"WI-DA-46",0.05,0.9,NA,NA,1.27,22.86,NA
2023-03-13,2023-03-13 08:00:00,"WI-DA-60",NA,0.3,NA,NA,NA,7.62,NA
2023-03-12,2023-03-12 07:00:00,"WI-DA-99",0.22,2.9,0.25,NA,5.588,73.66,6.35
2023-03-12,2023-03-12 08:00:00,"WI-DA-63",0.25,2,0.25,NA,6.35,50.8,6.35
2023-03-12,2023-03-12 07:45:00,"WI-DA-46",0.24,3,NA,NA,6.096,76.2,NA
2023-03-12,2023-03-12 08:00:00,"WI-DA-60",0.2,2.5,NA,NA,5.08,63.5,NA
2023-03-11,2023-03-11 07:00:00,"WI-DA-99",0.01,0,NA,NA,0.254,0,NA
2023-03-11,2023-03-11 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-11,2023-03-11 07:00:00,"WI-DA-46",0.01,0,NA,NA,0.254,0,NA
2023-03-10,2023-03-10 07:00:00,"WI-DA-99",0.41,7.2,0.63,NA,10.414,182.88,16.002
2023-03-10,2023-03-10 08:00:00,"WI-DA-63",0.53,7,0.53,NA,13.462,177.8,13.462
2023-03-10,2023-03-10 07:00:00,"WI-DA-46",0.65,7.3,NA,NA,16.51,185.42,NA
2023-03-10,2023-03-10 08:00:00,"WI-DA-60",0.25,6,NA,NA,6.35,152.4,NA
2023-03-09,2023-03-09 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-09,2023-03-09 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-09,2023-03-09 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-08,2023-03-08 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-08,2023-03-08 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-08,2023-03-08 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-07,2023-03-07 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-07,2023-03-07 08:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2023-03-07,2023-03-07 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-06,2023-03-06 07:00:00,"WI-DA-99",0.44,0,NA,NA,11.176,0,NA
2023-03-06,2023-03-06 07:00:00,"WI-DA-63",0.36,0,NA,NA,9.144,0,NA
2023-03-06,2023-03-06 07:00:00,"WI-DA-46",0.46,0.5,NA,NA,11.684,12.7,NA
2023-03-06,2023-03-06 09:00:00,"WI-DA-60",NA,0.7,NA,NA,NA,17.78,NA
2023-03-05,2023-03-05 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-05,2023-03-05 08:00:00,"WI-DA-63",0,NA,NA,NA,0,NA,NA
2023-03-05,2023-03-05 07:00:00,"WI-DA-46",0.02,NA,NA,NA,0.508,NA,NA
2023-03-04,2023-03-04 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-04,2023-03-04 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-03-03,2023-03-03 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-03-03,2023-03-03 07:00:00,"WI-DA-46",0,NA,NA,NA,0,NA,NA
2023-03-02,2023-03-02 07:00:00,"WI-DA-99",0.01,0.1,NA,NA,0.254,2.54,NA
2023-03-02,2023-03-02 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-02,2023-03-02 07:00:00,"WI-DA-46",0.03,0.1,NA,NA,0.762,2.54,NA
2023-03-02,2023-03-02 09:00:00,"WI-DA-60",0.02,0.2,NA,NA,0.508,5.08,NA
2023-03-01,2023-03-01 07:00:00,"WI-DA-99",0.01,0.1,NA,NA,0.254,2.54,NA
2023-03-01,2023-03-01 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-03-01,2023-03-01 07:00:00,"WI-DA-46",0.02,0,NA,NA,0.508,0,NA
2023-02-28,2023-02-28 07:00:00,"WI-DA-99",0.55,0,NA,NA,13.97,0,NA
2023-02-28,2023-02-28 07:00:00,"WI-DA-46",NA,NA,NA,NA,NA,NA,NA
2023-02-27,2023-02-27 07:00:00,"WI-DA-99",1.11,0,NA,NA,28.194,0,NA
2023-02-26,2023-02-26 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-26,2023-02-26 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-25,2023-02-25 07:00:00,"WI-DA-99",0.03,0.6,0.03,NA,0.762,15.24,0.762
2023-02-25,2023-02-25 08:00:00,"WI-DA-63",0.05,0.7,0.05,NA,1.27,17.78,1.27
2023-02-24,2023-02-24 07:00:00,"WI-DA-99",0.01,0,NA,NA,0.254,0,NA
2023-02-24,2023-02-24 08:00:00,"WI-DA-63",0.02,0,NA,NA,0.508,0,NA
2023-02-24,2023-02-24 07:00:00,"WI-DA-46",0.02,0,NA,NA,0.508,0,NA
2023-02-24,2023-02-24 09:00:00,"WI-DA-60",0,0,NA,NA,0,0,NA
2023-02-23,2023-02-23 07:00:00,"WI-DA-99",0.55,0.7,0.53,NA,13.97,17.78,13.462
2023-02-23,2023-02-23 08:30:00,"WI-DA-63",0.41,1.5,0.41,NA,10.414,38.1,10.414
2023-02-23,2023-02-23 07:25:00,"WI-DA-46",0.54,NA,NA,NA,13.716,NA,NA
2023-02-23,2023-02-23 09:30:00,"WI-DA-60",0.4,1.5,NA,NA,10.16,38.1,NA
2023-02-22,2023-02-22 07:00:00,"WI-DA-99",0.02,0.1,0.02,NA,0.508,2.54,0.508
2023-02-22,2023-02-22 08:00:00,"WI-DA-63",NA,0.3,0.03,NA,NA,7.62,0.762
2023-02-22,2023-02-22 07:10:00,"WI-DA-46",0.06,0.5,NA,NA,1.524,12.7,NA
2023-02-21,2023-02-21 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-21,2023-02-21 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-21,2023-02-21 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-20,2023-02-20 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-20,2023-02-20 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-20,2023-02-20 08:00:00,"WI-DA-60",0,0,NA,NA,0,0,NA
2023-02-19,2023-02-19 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-19,2023-02-19 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-19,2023-02-19 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-18,2023-02-18 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-18,2023-02-18 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-18,2023-02-18 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-17,2023-02-17 07:00:00,"WI-DA-99",0.25,3.3,0.28,NA,6.35,83.82,7.112
2023-02-17,2023-02-17 08:00:00,"WI-DA-63",0.42,5,0.42,NA,10.668,127,10.668
2023-02-17,2023-02-17 07:00:00,"WI-DA-46",0.27,4.2,NA,NA,6.858,106.68,NA
2023-02-17,2023-02-17 08:00:00,"WI-DA-60",0.17,2.8,NA,NA,4.318,71.12,NA
2023-02-16,2023-02-16 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-16,2023-02-16 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-16,2023-02-16 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-16,2023-02-16 08:00:00,"WI-DA-60",0,0,NA,NA,0,0,NA
2023-02-15,2023-02-15 07:00:00,"WI-DA-99",0.1,0,NA,NA,2.54,0,NA
2023-02-15,2023-02-15 08:00:00,"WI-DA-63",0.1,NA,NA,NA,2.54,NA,NA
2023-02-15,2023-02-15 07:00:00,"WI-DA-46",0.1,NA,NA,NA,2.54,NA,NA
2023-02-14,2023-02-14 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-14,2023-02-14 08:00:00,"WI-DA-63",0,0,NA,NA,0,0,NA
2023-02-14,2023-02-14 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-13,2023-02-13 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
2023-02-13,2023-02-13 07:00:00,"WI-DA-46",0,0,NA,NA,0,0,NA
2023-02-12,2023-02-12 07:00:00,"WI-DA-99",0,0,NA,NA,0,0,NA
